zpid,id,providerListingId,imgSrc,hasImage,detailUrl,statusType,statusText,countryCurrency,price,unformattedPrice,address,addressStreet,addressCity,addressState,addressZipcode,isUndisclosedAddress,beds,baths,area,latLong,isZillowOwned,variableData,badgeInfo,hdpData,isSaved,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,zestimate,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,hasAdditionalAttributions,isFeaturedListing,availabilityDate,list,relaxed,buildingName,canSaveBuilding,isBuilding,lotId,units,streetViewMetadataURL,streetViewURL
2059555248,2059555248,fzjjvb8hm4bm,https://photos.zillowstatic.com/fp/6398b83b677b01f533537fe168b3f3a1-p_e.jpg,True,https://www.zillow.com/b/seaport-homes-san-pedro-ca-5XjLY8/,FOR_RENT,Apartment for rent,$,"$2,950+/mo",2950.0,"Seaport Homes, 28000 S Western Ave, San Pedro, CA 90732",28000 S Western Ave #0CADF4E0D,San Pedro,CA,90732,False,2.0,2.0,977.0,"{'latitude': 33.765606, 'longitude': -118.30938}",False,"{'type': 'TIME_ON_INFO', 'text': '2 days ago', 'data': {'isFresh': False}}",,"{'homeInfo': {'zpid': 2059555248, 'streetAddress': '28000 S Western Ave #0CADF4E0D', 'zipcode': '90732', 'city': 'San Pedro', 'state': 'CA', 'latitude': 33.765606, 'longitude': -118.30938, 'price': 2950.0, 'bathrooms': 2.0, 'bedrooms': 2.0, 'livingArea': 977.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2950.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 0cadf4e0d'}}",False,False,False,ForRent,For Rent,,False,False,False,False,False,True,,True,False,,,,,,,
34.23615_rrc2*-rrc_118.53408,34.23615_rrc2*-rrc_118.53408,3rpykkq439gtm,https://photos.zillowstatic.com/fp/1c3a5e35f32590b56deaa8e0d0775e2d-p_e.jpg,True,/b/aspire-northridge-northridge-ca-BPWR6S/,FOR_RENT,Aspire Northridge,,,,"9131 Darby Ave, Northridge, CA",9131 Darby Ave  # 331,Northridge,CA,91325,,,,,"{'latitude': 34.23615, 'longitude': -118.53408}",,"{'type': '3D_HOME', 'text': '3D Tour'}",,,False,,,,,,,True,,,,True,,True,False,Aspire Northridge,True,True,2372325075.0,"[{'price': '$2,495+', 'beds': '1'}, {'price': '$3,295+', 'beds': '2'}]",,
34.021706_rrc2*-rrc_118.39802,34.021706_rrc2*-rrc_118.39802,2tg3bs2k2068m,https://photos.zillowstatic.com/fp/4b6be976efc19d5f1e4cdba3ce69a454-p_e.jpg,True,/b/harlow-culver-city-ca-5hJ5Bj/,FOR_RENT,Harlow,,,,"9901 Washington Blvd, Culver City, CA",9901 Washington Blvd Apt 506,Culver City,CA,90232,,,,,"{'latitude': 34.021706, 'longitude': -118.39802}",,"{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}",,,False,,,,,,,False,,,,True,,True,False,Harlow,True,True,1045083697.0,"[{'price': '$3,399+', 'beds': '1'}, {'price': '$4,399+', 'beds': '2'}, {'price': '$5,399+', 'beds': '3'}]",,
34.10238_rrc2*-rrc_118.3385,34.10238_rrc2*-rrc_118.3385,2ug519dm8tv2a,https://photos.zillowstatic.com/fp/5f315ac43078061d79d7ecb259fd2807-p_e.jpg,True,/b/1724-highland-los-angeles-ca-5Z7Qg3/,FOR_RENT,1724 Highland,,,,"1724 N Highland Ave, Los Angeles, CA",1724 N  Highland Ave  # 103245957,Los Angeles,CA,90028,,,,,"{'latitude': 34.10238, 'longitude': -118.3385}",,"{'type': '3D_HOME', 'text': '3D Tour'}",,,False,,,,,,,True,,,,True,,True,False,1724 Highland,True,True,1009478058.0,"[{'price': '$3,028+', 'beds': '0'}, {'price': '$2,633+', 'beds': '1'}, {'price': '$3,325+', 'beds': '2'}]",,
2070006839,2070006839,4sbs13y2q9jvj,https://photos.zillowstatic.com/fp/c72931fb6d8e468fc0af02afe10b47e0-p_e.jpg,True,"https://www.zillow.com/b/La-Vida-Melrose-Los-Angeles-CA/34.08341,-118.306564_ll/",FOR_RENT,Apartment for rent,$,"$2,348/mo",2348.0,"La Vida Melrose, 4864 Melrose Ave #308, Los Angeles, CA 90004",4864 Melrose Ave #308,Los Angeles,CA,90004,False,1.0,1.0,660.0,"{'latitude': 34.08341, 'longitude': -118.306564}",False,"{'type': 'TIME_ON_INFO', 'text': '66 days ago', 'data': {'isFresh': False}}",,"{'homeInfo': {'zpid': 2070006839, 'streetAddress': '4864 Melrose Ave #308', 'zipcode': '90004', 'city': 'Los Angeles', 'state': 'CA', 'latitude': 34.08341, 'longitude': -118.306564, 'price': 2348.0, 'datePriceChanged': 1673856000000, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 660.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 2136, 'listing_sub_type': {}, 'priceReduction': '$92 (Jan 16)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2348.0, 'priceChange': -92, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 308'}}",False,False,False,ForRent,For Rent,,False,False,False,False,False,True,,True,False,,,,,,,
34.053665_rrc2*-rrc_118.25147,34.053665_rrc2*-rrc_118.25147,13c310j4fe1py,https://photos.zillowstatic.com/fp/7b34329ec956edc4b6ea5fa5abbb6bf4-p_e.jpg,True,/b/255-grand-los-angeles-ca-5XkKCY/,FOR_RENT,255 Grand,,,,"255 S Grand Ave, Los Angeles, CA",255 S  Grand Ave  # 2709,Los Angeles,CA,90012,,,,,"{'latitude': 34.053665, 'longitude': -118.25147}",,"{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}",,,False,,,,,,,False,,,,True,,True,False,255 Grand,True,True,1001582420.0,"[{'price': '$2,252+', 'beds': '0'}, {'price': '$2,528+', 'beds': '1'}, {'price': '$3,150+', 'beds': '2'}]",,
34.184963_rrc2*-rrc_118.6066,34.184963_rrc2*-rrc_118.6066,4ptzwnhxk8q1p,https://photos.zillowstatic.com/fp/d271629ae5e034ada4a1900ec00d5826-p_e.jpg,True,/b/the-q-topanga-woodland-hills-ca-9MZHvf/,FOR_RENT,The Q Topanga,,,,"6263 Topanga Canyon Blvd, Woodland Hills, CA",6263 Topanga Canyon Blvd # 528,Woodland Hills,CA,91367,,,,,"{'latitude': 34.184963, 'longitude': -118.6066}",,"{'type': '3D_HOME', 'text': '3D Tour'}",,,False,,,,,,,True,,,,True,,True,False,The Q Topanga,True,True,2078655933.0,"[{'price': '$2,844+', 'beds': '0'}, {'price': '$2,755+', 'beds': '1'}, {'price': '$4,175+', 'beds': '2'}]",,
34.096554_rrc2*-rrc_118.339035,34.096554_rrc2*-rrc_118.339035,13ttjfn6xu51z,https://photos.zillowstatic.com/fp/560523f34884827142bb7339f4d893bc-p_e.jpg,True,/b/the-highland-hollywood-ca-5k3t4X/,FOR_RENT,The Highland,,,,"1411 N Highland Ave, Hollywood, CA",1411 N  Highland Ave  Apt 623,Hollywood,CA,90028,,,,,"{'latitude': 34.096554, 'longitude': -118.339035}",,"{'type': 'TIME_ON_INFO', 'text': None}",,,False,,,,,,,False,,,,True,,True,False,The Highland,True,True,1055179599.0,"[{'price': '$3,662+', 'beds': '0'}, {'price': '$3,374+', 'beds': '1'}, {'price': '$4,052+', 'beds': '2'}, {'price': '$6,250+', 'beds': '3'}]",,
34.10332_rrc2*-rrc_118.33448,34.10332_rrc2*-rrc_118.33448,311xbzggn432u,https://photos.zillowstatic.com/fp/69a19d6732ab5a4ee2ca9265ad069b68-p_e.jpg,True,/b/hollywood-los-angeles-ca-64y6HD/,FOR_RENT,Hollywood,,,,"6633 Yucca St, Los Angeles, CA",6633 Yucca St   Apt 214,Los Angeles,CA,90028,,,,,"{'latitude': 34.10332, 'longitude': -118.33448}",,"{'type': 'TIME_ON_INFO', 'text': None}",,,False,,,,,,,False,,,,True,,True,False,Hollywood,True,True,1146970352.0,"[{'price': '$1,895+', 'beds': '1'}]",,
34.06369_rrc2*-rrc_118.35446,34.06369_rrc2*-rrc_118.35446,4gayyac62tp6z,https://photos.zillowstatic.com/fp/c3c7ecc9423568d35ebbb7d97b938752-p_e.jpg,True,/b/one-museum-square-los-angeles-ca-BPTjJM/,FOR_RENT,One Museum Square,,,,"640 S Curson Ave, Los Angeles, CA",640 S  Curson Ave  # 1006,Los Angeles,CA,90036,,,,,"{'latitude': 34.06369, 'longitude': -118.35446}",,"{'type': '3D_HOME', 'text': '3D Tour'}",,,False,,,,,,,True,,,,True,,True,False,One Museum Square,True,True,2372123876.0,"[{'price': '$4,595+', 'beds': '1'}, {'price': '$6,958+', 'beds': '2'}]",,
34.052197_rrc2*-rrc_118.26222,34.052197_rrc2*-rrc_118.26222,2s01ws52v2ndp,https://photos.zillowstatic.com/fp/24eac7c30bd96a0fde5a4f90aff431d4-p_e.jpg,True,/b/tenten-downtown-fully-furnished-new-construction-los-angeles-ca-9ML7Gf/,FOR_RENT,TENTEN Downtown: 10 Weeks Free*,,,,"1027 Wilshire Blvd, Los Angeles, CA",1027 Wilshire Blvd # d80b106ad,Los Angeles,CA,90017,,,,,"{'latitude': 34.052197, 'longitude': -118.26222}",,"{'type': '3D_HOME', 'text': '3D Tour'}",,,False,,,,,,,True,,,,True,,True,False,TENTEN Downtown: 10 Weeks Free*,True,True,2077223369.0,"[{'price': '$2,930+', 'beds': '0'}, {'price': '$2,930+', 'beds': '1'}, {'price': '$3,560+', 'beds': '2'}, {'price': '$5,100+', 'beds': '3'}]",,
34.048237_rrc2*-rrc_118.24672,34.048237_rrc2*-rrc_118.24672,2sam3feem8b4b,https://photos.zillowstatic.com/fp/ed85f11286b41919b411dee2376ec2be-p_e.jpg,True,/b/4th-and-main-los-angeles-ca-5XjKtR/,FOR_RENT,4th and Main,,,,"334 S Main St, Los Angeles, CA",334 S  Main St   Apt 9205,Los Angeles,CA,90013,,,,,"{'latitude': 34.048237, 'longitude': -118.24672}",,"{'type': '3D_HOME', 'text': '3D Tour'}",,,False,,,,,,,True,,,,True,,True,False,4th and Main,True,True,1001466431.0,"[{'price': '$2,270+', 'beds': '0'}, {'price': '$2,400+', 'beds': '1'}, {'price': '$3,150+', 'beds': '2'}]",,
34.23559_rrc2*-rrc_118.5589,34.23559_rrc2*-rrc_118.5589,4av6rbwpa55de,https://photos.zillowstatic.com/fp/d9c10b7f266769e205af9aafa8c89227-p_e.jpg,True,/b/symmetry-northridge-ca-Bc32sJ/,FOR_RENT,Symmetry,,,,"19535 W Nordhoff St, Northridge, CA",19535 W  Nordhoff St   # 25-317,Northridge,CA,91324,,,,,"{'latitude': 34.23559, 'longitude': -118.5589}",,"{'type': 'TIME_ON_INFO', 'text': None}",,,False,,,,,,,False,,,,True,,True,False,Symmetry,True,True,2432865743.0,"[{'price': '$2,615+', 'beds': '1'}, {'price': '$3,309+', 'beds': '2'}, {'price': '$4,082+', 'beds': '3'}]",,
34.097393_rrc2*-rrc_118.324,34.097393_rrc2*-rrc_118.324,4zkhejmncqg3x,https://photos.zillowstatic.com/fp/742b0e130f425a3784c0292fe5cdcc31-p_e.jpg,True,/b/hanover-hollywood-los-angeles-ca-9TywZw/,FOR_RENT,Hanover Hollywood,,,,"6200 W Sunset Blvd, Los Angeles, CA",6200 W  Sunset Blvd # 423,Los Angeles,CA,90028,,,,,"{'latitude': 34.097393, 'longitude': -118.324}",,"{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}",,,False,,,,,,,False,,,,True,,True,False,Hanover Hollywood,True,True,2115556131.0,"[{'price': '$2,538+', 'beds': '0'}, {'price': '$2,859+', 'beds': '1'}, {'price': '$3,975+', 'beds': '2'}]",,
34.04235_rrc2*-rrc_118.25654,34.04235_rrc2*-rrc_118.25654,ma5d6heth52v,https://photos.zillowstatic.com/fp/029204a56b9487963695b300e9d08251-p_e.jpg,True,/b/the-blackstone-luxury-apartments-los-angeles-ca-BnpdMZ/,FOR_RENT,The Blackstone Luxury Apartments,,,,"901 S Broadway, Los Angeles, CA",901 S  Broadway # 8a0789598,Los Angeles,CA,90015,,,,,"{'latitude': 34.04235, 'longitude': -118.25654}",,"{'type': 'TIME_ON_INFO', 'text': None}","{'type': 'INCOME_RESTRICTED', 'text': 'Income Restricted'}",,False,,,,,,,False,,,,True,,True,False,The Blackstone Luxury Apartments,True,True,2483528033.0,"[{'price': '$2,200+', 'beds': '0'}, {'price': '$2,250+', 'beds': '1'}, {'price': '$3,700+', 'beds': '2'}]",,
34.104713_rrc2*-rrc_118.33664,34.104713_rrc2*-rrc_118.33664,54y1fbeuk12u,https://photos.zillowstatic.com/fp/37593e84b3fa2056305bf5e7ce80cc56-p_e.jpg,True,/b/zen-hollywood-hollywood-ca-9TywT7/,FOR_RENT,ZEN Hollywood,,,,"1825 N Las Palmas Ave, Los Angeles, CA",1825 N  Las Palmas Ave  # 630,Los Angeles,CA,90028,,,,,"{'latitude': 34.104713, 'longitude': -118.33664}",,"{'type': '3D_HOME', 'text': '3D Tour'}",,,False,,,,,,,True,,,,True,,True,False,ZEN Hollywood,True,True,2115555846.0,"[{'price': '$4,125+', 'beds': '1'}, {'price': '$4,263+', 'beds': '2'}, {'price': '$6,119+', 'beds': '3'}]",,
34.06072_rrc2*-rrc_118.44226,34.06072_rrc2*-rrc_118.44226,2j21uf80pv92c,https://photos.zillowstatic.com/fp/d8c113ce4a7d81206a9efa2fe7103292-p_e.jpg,True,/b/westwood-village-apartments-los-angeles-ca-5XkJC3/,FOR_RENT,Westwood Village Apartments,,,,"1033 Hilgard Ave, Los Angeles, CA",1033 Hilgard Ave  Apt 405,Los Angeles,CA,90024,,,,,"{'latitude': 34.06072, 'longitude': -118.44226}",,"{'type': '3D_HOME', 'text': '3D Tour'}",,,False,,,,,,,True,,,,True,,True,False,Westwood Village Apartments,True,True,1001579993.0,"[{'price': '$3,195+', 'beds': '1'}]",,
34.10315_rrc2*-rrc_118.325325,34.10315_rrc2*-rrc_118.325325,15barnhyd21tv,https://photos.zillowstatic.com/fp/affc1b49aa9d36f231fd8f2227af9dde-p_e.jpg,True,/b/argyle-house-los-angeles-ca-B6mzSx/,FOR_RENT,Argyle House,,,,"1755 Argyle Ave, Los Angeles, CA",1755 Argyle Ave  # 706,Los Angeles,CA,90028,,,,,"{'latitude': 34.10315, 'longitude': -118.325325}",,"{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}",,,False,,,,,,,False,,,,True,,True,False,Argyle House,True,True,2287330581.0,"[{'price': '$3,095+', 'beds': '0'}, {'price': '$4,695+', 'beds': '1'}, {'price': '$7,125+', 'beds': '2'}]",,
34.078407_rrc2*-rrc_118.37709,34.078407_rrc2*-rrc_118.37709,2gy9d05xhqysm,https://photos.zillowstatic.com/fp/ff969577f1e61f7612159454defa4e69-p_e.jpg,True,/b/fiona-west-hollywood-ca-5j4Zn8/,FOR_RENT,Fiona,,,,"375 N La Cienega Blvd, Los Angeles, CA",375 N  La Cienega Blvd Unit 323,Los Angeles,CA,90048,,,,,"{'latitude': 34.078407, 'longitude': -118.37709}",,"{'type': 'TIME_ON_INFO', 'text': None}",,,False,,,,,,,False,,,,True,,True,False,Fiona,True,True,1049498176.0,"[{'price': '$3,610+', 'beds': '1'}]",,
34.098904_rrc2*-rrc_118.33354,34.098904_rrc2*-rrc_118.33354,dc05an4nkseg,https://photos.zillowstatic.com/fp/d72ff7ec7061e700eae4822d9257d49b-p_e.jpg,True,/b/sentral-at-inspire-hollywood-los-angeles-ca-CHFD5j/,FOR_RENT,Sentral at Inspire Hollywood,,,,"1530 Cassil Pl, Los Angeles, CA",1530 Cassil Pl   # 314,Los Angeles,CA,90028,,,,,"{'latitude': 34.098904, 'longitude': -118.33354}",,"{'type': '3D_HOME', 'text': '3D Tour'}",,,False,,,,,,,True,,,,True,,True,False,Sentral at Inspire Hollywood,True,True,2618537985.0,"[{'price': '$2,711+', 'beds': '0'}, {'price': '$3,156+', 'beds': '1'}, {'price': '$3,178+', 'beds': '2'}]",,
34.192272_rrc2*-rrc_118.5912,34.192272_rrc2*-rrc_118.5912,36d0qyvj5vydb,https://photos.zillowstatic.com/fp/98c08c9ca4905c22fed0e65bb4d05d38-p_e.jpg,True,/b/chroma-apartment-homes-canoga-park-ca-9MWWd8/,FOR_RENT,Chroma Apartment Homes,,,,"6709 Independence Ave, Canoga Park, CA",6709 Independence Ave  # 418,Canoga Park,CA,91303,,,,,"{'latitude': 34.192272, 'longitude': -118.5912}",,"{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}",,,False,,,,,,,False,,,,True,,True,False,Chroma Apartment Homes,True,True,2078331135.0,"[{'price': '$2,465+', 'beds': '0'}, {'price': '$2,700+', 'beds': '1'}, {'price': '$3,670+', 'beds': '2'}]",,
34.059753_rrc2*-rrc_118.467384,34.059753_rrc2*-rrc_118.467384,4exege22s0knn,https://photos.zillowstatic.com/fp/ad606dacb99c1c7c3c6ba8d142f2e4bd-p_e.jpg,True,/b/respara-los-angeles-ca-5ZZvt9/,FOR_RENT,Respara,,,,"11600 Dunstan Way, Los Angeles, CA",11600 Dunstan Way  # A2,Los Angeles,CA,90049,,,,,"{'latitude': 34.059753, 'longitude': -118.467384}",,"{'type': 'TIME_ON_INFO', 'text': None}",,,False,,,,,,,False,,,,True,,True,False,Respara,True,True,1012242105.0,"[{'price': '$7,100+', 'beds': '1'}, {'price': '$8,100+', 'beds': '2'}, {'price': '$21,900+', 'beds': '3'}]",,
34.043858_rrc2*-rrc_118.25441,34.043858_rrc2*-rrc_118.25441,20c2hfp28j7zx,https://photos.zillowstatic.com/fp/4db2e1d1e1ca968c6053811d723f5f4b-p_e.jpg,True,/b/the-chapman-los-angeles-ca-BnpNkj/,FOR_RENT,The Chapman,,,,"756 S Broadway, Los Angeles, CA",756 S  Broadway # XX2,Los Angeles,CA,90014,,,,,"{'latitude': 34.043858, 'longitude': -118.25441}",,"{'type': '3D_HOME', 'text': '3D Tour'}",,,False,,,,,,,True,,,,True,,True,False,The Chapman,True,True,2483497758.0,"[{'price': '$2,100+', 'beds': '1'}]",,
34.228516_rrc2*-rrc_118.59302,34.228516_rrc2*-rrc_118.59302,vvxefmjujw1,https://photos.zillowstatic.com/fp/e98655bfdce349b68a99e888a6a22120-p_e.jpg,True,/b/azure-canoga-park-ca-5jR3cc/,FOR_RENT,Azure,,,,"8719 Variel Ave, Canoga Park, CA",8719 Variel Ave  Apt 101,Canoga Park,CA,91304,,,,,"{'latitude': 34.228516, 'longitude': -118.59302}",,"{'type': 'TIME_ON_INFO', 'text': None}",,,False,,,,,,,False,,,,True,,True,False,Azure,True,True,1051668312.0,"[{'price': '$2,126+', 'beds': '1'}, {'price': '$2,688+', 'beds': '2'}, {'price': '$3,703+', 'beds': '3'}]",,
59276849,59276849,4mw7g8m2915an,https://photos.zillowstatic.com/fp/0f780d8bb870ce7c929821839bd14e58-p_e.jpg,True,https://www.zillow.com/b/hi-point-townhomes-los-angeles-ca-9MM4jQ/,FOR_RENT,Apartment for rent,$,"$3,850/mo",3850.0,"Hi Point Townhomes, 1525 Hi Point St APT 107, Los Angeles, CA 90035",1525 Hi Point St APT 107,Los Angeles,CA,90035,False,2.0,2.5,991.0,"{'latitude': 34.049442, 'longitude': -118.3697}",False,"{'type': 'TIME_ON_INFO', 'text': '23 hours ago', 'data': {'isFresh': True}}",,"{'homeInfo': {'zpid': 59276849, 'streetAddress': '1525 Hi Point St APT 107', 'zipcode': '90035', 'city': 'Los Angeles', 'state': 'CA', 'latitude': 34.049442, 'longitude': -118.3697, 'price': 3850.0, 'bathrooms': 2.5, 'bedrooms': 2.0, 'livingArea': 991.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 684300, 'rentZestimate': 2999, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 3850.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 575622.0, 'unit': 'Apt 107'}}",False,False,False,ForRent,For Rent,684300,False,False,False,False,False,True,,True,False,,,,,,,
34.0638_rrc2*-rrc_118.36476,34.0638_rrc2*-rrc_118.36476,22ejfd54655b2,https://photos.zillowstatic.com/fp/e9e4f727e890f381951ac4d87d42c4bc-p_e.jpg,True,/b/vision-on-wilshire-los-angeles-ca-9MMgtY/,FOR_RENT,Vision on Wilshire,,,,"6245 Wilshire Blvd, Los Angeles, CA",6245 Wilshire Blvd Apt 1513,Los Angeles,CA,90048,,,,,"{'latitude': 34.0638, 'longitude': -118.36476}",,"{'type': '3D_HOME', 'text': '3D Tour'}",,,False,,,,,,,True,,,,True,,True,False,Vision on Wilshire,True,True,2077409760.0,"[{'price': '$3,137+', 'beds': '0'}, {'price': '$5,079+', 'beds': '1'}, {'price': '$7,909+', 'beds': '2'}]",,
34.16873_rrc2*-rrc_118.36816,34.16873_rrc2*-rrc_118.36816,21xc7jwcmzaw7,https://photos.zillowstatic.com/fp/6f2ffba26038bfca8f2247b45c94fb0d-p_e.jpg,True,/b/chandler-apartments-in-north-hollywood-north-hollywood-ca-C8Tj5r/,FOR_RENT,Chandler Apartments in North Hollywood,,,,"11311 W Chandler Blvd, North Hollywood, CA",11311 W  Chandler Blvd # 412,North Hollywood,CA,91601,,,,,"{'latitude': 34.16873, 'longitude': -118.36816}",,"{'type': 'TIME_ON_INFO', 'text': None}",,,False,,,,,,,False,,,,True,,True,False,Chandler Apartments in North Hollywood,True,True,2579656197.0,"[{'price': '$2,299+', 'beds': '0'}, {'price': '$2,825+', 'beds': '1'}, {'price': '$3,540+', 'beds': '2'}, {'price': '$4,400+', 'beds': '3'}]",,
2086984932,2086984932,3rgyds2dtykfy,https://photos.zillowstatic.com/fp/18aecb5c30ff2b06cef1e9d947d01cd9-p_e.jpg,True,https://www.zillow.com/b/lanewood-pines-hollywood-ca-5XjN2H/,FOR_RENT,Apartment for rent,$,"$3,599/mo",3599.0,"Lanewood Pines, 7027 Lanewood Ave APT 510, Hollywood, CA 90028",7027 Lanewood Ave APT 510,Hollywood,CA,90028,False,2.0,2.0,927.0,"{'latitude': 34.09933, 'longitude': -118.34229}",False,"{'type': 'TIME_ON_INFO', 'text': '31 days ago', 'data': {'isFresh': False}}",,"{'homeInfo': {'zpid': 2086984932, 'streetAddress': '7027 Lanewood Ave APT 510', 'zipcode': '90028', 'city': 'Hollywood', 'state': 'CA', 'latitude': 34.09933, 'longitude': -118.34229, 'price': 3599.0, 'datePriceChanged': 1675152000000, 'bathrooms': 2.0, 'bedrooms': 2.0, 'livingArea': 927.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 3341, 'listing_sub_type': {}, 'priceReduction': '$2 (Jan 31)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 3599.0, 'priceChange': -2, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 510'}}",False,False,False,ForRent,For Rent,,False,False,False,False,False,True,2023-02-08 00:00:00,True,False,,,,,,,
33.97536_rrc2*-rrc_118.38646,33.97536_rrc2*-rrc_118.38646,3f1w0eubh5kjf,https://photos.zillowstatic.com/fp/c9e84f5d19ac9b51768479fa522696c2-p_e.jpg,True,/b/the-q-playa-los-angeles-ca-BN3rbL/,FOR_RENT,The Q Playa,,,,"5901 W Center Dr, Los Angeles, CA",5901 W  Center Dr   Penthouse 13-6-1,Los Angeles,CA,90045,,,,,"{'latitude': 33.97536, 'longitude': -118.38646}",,"{'type': '3D_HOME', 'text': '3D Tour'}",,,False,,,,,,,True,,,,True,,True,False,The Q Playa,True,True,2363785937.0,"[{'price': '$3,595+', 'beds': '0'}, {'price': '$2,777+', 'beds': '1'}, {'price': '$3,875+', 'beds': '2'}]",,
34.05289_rrc2*-rrc_118.263466,34.05289_rrc2*-rrc_118.263466,s6t9dchhctap,https://photos.zillowstatic.com/fp/ce731e04fb404ef539bde912c9fcf31d-p_e.jpg,True,/b/1111-wilshire-los-angeles-ca-5XjSQb/,FOR_RENT,1111 Wilshire,,,,"1111 Wilshire Blvd, Los Angeles, CA",1111 Wilshire Blvd Apt 536,Los Angeles,CA,90017,,,,,"{'latitude': 34.05289, 'longitude': -118.263466}",,"{'type': 'TIME_ON_INFO', 'text': None}",,,False,,,,,,,False,,,,True,,True,False,1111 Wilshire,True,True,1001482119.0,"[{'price': '$2,159+', 'beds': '0'}, {'price': '$2,752+', 'beds': '1'}, {'price': '$3,551+', 'beds': '2'}, {'price': '$4,335+', 'beds': '3'}]",,
34.05341_rrc2*-rrc_118.24987,34.05341_rrc2*-rrc_118.24987,1dyew86wu1uy8,https://photos.zillowstatic.com/fp/724318ad33b8acf2713554bf1cb5b717-p_e.jpg,True,/b/museum-tower-los-angeles-ca-5XjMrk/,FOR_RENT,Museum Tower,,,,"225 S Olive St, Los Angeles, CA",225 S  Olive St Apt 202,Los Angeles,CA,90012,,,,,"{'latitude': 34.05341, 'longitude': -118.24987}",,"{'type': '3D_HOME', 'text': '3D Tour'}",,,False,,,,,,,True,,,,True,,True,False,Museum Tower,True,True,1001471150.0,"[{'price': '$2,672+', 'beds': '0'}, {'price': '$2,732+', 'beds': '1'}, {'price': '$3,715+', 'beds': '2'}]",,
2060435941,2060435941,2ejhfe9sjfjkx,https://photos.zillowstatic.com/fp/23b1610d454061851cc790370774d4be-p_e.jpg,True,https://www.zillow.com/b/mediterranean-apartments-los-angeles-ca-5XjSwv/,FOR_RENT,Apartment for rent,$,"$2,225/mo",2225.0,"Mediterranean Apartments, 1776 N Sycamore Ave APT 305, Los Angeles, CA 90028",1776 N Sycamore Ave APT 305,Los Angeles,CA,90028,False,1.0,1.0,675.0,"{'latitude': 34.10341, 'longitude': -118.34288}",False,"{'type': 'TIME_ON_INFO', 'text': '54 days ago', 'data': {'isFresh': False}}",,"{'homeInfo': {'zpid': 2060435941, 'streetAddress': '1776 N Sycamore Ave APT 305', 'zipcode': '90028', 'city': 'Los Angeles', 'state': 'CA', 'latitude': 34.10341, 'longitude': -118.34288, 'price': 2225.0, 'datePriceChanged': 1674547200000, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 675.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2225.0, 'priceChange': 30, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 305'}}",False,False,False,ForRent,For Rent,,False,False,False,False,False,True,2023-01-05 00:00:00,True,False,,,,,,,
