zpid,id,lotId,imgSrc,hasImage,statusType,statusText,detailUrl,latLong,units,variableData,badgeInfo,buildingName,isBuilding,address,addressStreet,addressState,addressCity,addressZipcode,providerListingId,canSaveBuilding,has3DModel,isFeaturedListing,isSaved,list,relaxed,area,availabilityDate,baths,beds,countryCurrency,hasAdditionalAttributions,hasVideo,hdpData,isHomeRec,isUndisclosedAddress,isUserClaimingOwner,isUserConfirmedClaim,isZillowOwned,pgapt,price,sgapt,shouldShowZestimateAsPrice,unformattedPrice,zestimate,streetViewMetadataURL,streetViewURL
34.06369_rrc2*-rrc_118.35446,34.06369_rrc2*-rrc_118.35446,2372123876.0,https://photos.zillowstatic.com/fp/c3c7ecc9423568d35ebbb7d97b938752-p_e.jpg,True,FOR_RENT,One Museum Square,/b/one-museum-square-los-angeles-ca-BPTjJM/,"{'latitude': 34.06369, 'longitude': -118.35446}","[{'price': '$4,640+', 'beds': '1'}, {'price': '$6,958+', 'beds': '2'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,One Museum Square,True,"640 S Curson Ave, Los Angeles, CA",640 S  Curson Ave  # 1006,CA,Los Angeles,90036,4gayyac62tp6z,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
34.098904_rrc2*-rrc_118.33354,34.098904_rrc2*-rrc_118.33354,2618537985.0,https://photos.zillowstatic.com/fp/d72ff7ec7061e700eae4822d9257d49b-p_e.jpg,True,FOR_RENT,Sentral at Inspire Hollywood,/b/sentral-at-inspire-hollywood-los-angeles-ca-CHFD5j/,"{'latitude': 34.098904, 'longitude': -118.33354}","[{'price': '$2,711+', 'beds': '0'}, {'price': '$3,156+', 'beds': '1'}, {'price': '$3,178+', 'beds': '2'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,Sentral at Inspire Hollywood,True,"1530 Cassil Pl, Los Angeles, CA",1530 Cassil Pl   # 314,CA,Los Angeles,90028,dc05an4nkseg,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
2060264076,2060264076,,https://photos.zillowstatic.com/fp/b45e94fdf757c014e1301768f14d28c4-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/b/fairfax-apartments-los-angeles-ca-C4tMZg/,"{'latitude': 34.084026, 'longitude': -118.36163}",,"{'type': 'TIME_ON_INFO', 'text': '1 day ago', 'data': {'isFresh': False}}",,,,"Fairfax Apartments, 701 N Fairfax Ave, Los Angeles, CA 90046",701 N Fairfax Ave #CED3E9E19,CA,Los Angeles,90046,ynqx2nsss3n5,,False,True,False,True,False,500.0,,1.0,0.0,$,False,False,"{'homeInfo': {'zpid': 2060264076, 'streetAddress': '701 N Fairfax Ave #CED3E9E19', 'zipcode': '90046', 'city': 'Los Angeles', 'state': 'CA', 'latitude': 34.084026, 'longitude': -118.36163, 'price': 2495.0, 'bathrooms': 1.0, 'bedrooms': 0.0, 'livingArea': 500.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2495.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# ced3e9e19'}}",False,False,False,False,False,ForRent,"$2,495+/mo",For Rent,False,2495.0,,,
2060368853,2060368853,,https://photos.zillowstatic.com/fp/2895ed528d610dada0f88ceb4a14dc5a-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/b/rose-north-los-angeles-ca-5XjZVs/,"{'latitude': 34.025467, 'longitude': -118.416565}",,"{'type': 'TIME_ON_INFO', 'text': '1 day ago', 'data': {'isFresh': False}}",,,,"Rose North, 10825 Rose Ave APT 208, Los Angeles, CA 90034",10825 Rose Ave APT 208,CA,Los Angeles,90034,24kbzf280nece,,False,True,False,True,False,924.0,,2.0,2.0,$,False,False,"{'homeInfo': {'zpid': 2060368853, 'streetAddress': '10825 Rose Ave APT 208', 'zipcode': '90034', 'city': 'Los Angeles', 'state': 'CA', 'latitude': 34.025467, 'longitude': -118.416565, 'price': 3375.0, 'bathrooms': 2.0, 'bedrooms': 2.0, 'livingArea': 924.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 3375.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 208'}}",False,False,False,False,False,ForRent,"$3,375/mo",For Rent,False,3375.0,,,
2086984932,2086984932,,https://photos.zillowstatic.com/fp/18aecb5c30ff2b06cef1e9d947d01cd9-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/b/lanewood-pines-hollywood-ca-5XjN2H/,"{'latitude': 34.09933, 'longitude': -118.34229}",,"{'type': 'TIME_ON_INFO', 'text': '36 days ago', 'data': {'isFresh': False}}",,,,"Lanewood Pines, 7027 Lanewood Ave APT 510, Hollywood, CA 90028",7027 Lanewood Ave APT 510,CA,Hollywood,90028,3rgyds2dtykfy,,False,True,False,True,False,927.0,,2.0,2.0,$,False,False,"{'homeInfo': {'zpid': 2086984932, 'streetAddress': '7027 Lanewood Ave APT 510', 'zipcode': '90028', 'city': 'Hollywood', 'state': 'CA', 'latitude': 34.09933, 'longitude': -118.34229, 'price': 4156.0, 'datePriceChanged': 1675843200000, 'bathrooms': 2.0, 'bedrooms': 2.0, 'livingArea': 927.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 3341, 'listing_sub_type': {}, 'priceReduction': '$110 (Feb 8)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 4156.0, 'priceChange': -110, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 510'}}",False,False,False,False,False,ForRent,"$4,156/mo",For Rent,False,4156.0,,,
34.096554_rrc2*-rrc_118.339035,34.096554_rrc2*-rrc_118.339035,1055179599.0,https://photos.zillowstatic.com/fp/ba45f3334592f6a52e1981e8ad718e8a-p_e.jpg,True,FOR_RENT,The Highland,/b/the-highland-hollywood-ca-5k3t4X/,"{'latitude': 34.096554, 'longitude': -118.339035}","[{'price': '$3,202+', 'beds': '0'}, {'price': '$3,224+', 'beds': '1'}, {'price': '$3,947+', 'beds': '2'}, {'price': '$6,145+', 'beds': '3'}]","{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}",,The Highland,True,"1411 N Highland Ave, Hollywood, CA",1411 N  Highland Ave  Apt 225,CA,Hollywood,90028,13ttjfn6xu51z,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
2059411357,2059411357,,https://photos.zillowstatic.com/fp/b360edcf5c06d7147030f1c3b529c274-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/b/6731-leland-los-angeles-ca-5Xk39Q/,"{'latitude': 34.096848, 'longitude': -118.33769}",,"{'type': 'TIME_ON_INFO', 'text': '12 hours ago', 'data': {'isFresh': True}}",,,,"6731 Leland, 6731 Leland Way APT 108, Los Angeles, CA 90028",6731 Leland Way APT 108,CA,Los Angeles,90028,1afkrt138vmj6,,False,True,False,True,False,450.0,,1.0,0.0,$,False,False,"{'homeInfo': {'zpid': 2059411357, 'streetAddress': '6731 Leland Way APT 108', 'zipcode': '90028', 'city': 'Los Angeles', 'state': 'CA', 'latitude': 34.096848, 'longitude': -118.33769, 'price': 1450.0, 'bathrooms': 1.0, 'bedrooms': 0.0, 'livingArea': 450.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1450.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 108'}}",False,False,False,False,False,ForRent,"$1,450/mo",For Rent,False,1450.0,,,
2077727173,2077727173,,https://photos.zillowstatic.com/fp/66e2010f431ee3e7212967643a26dce2-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/b/inspire-colton-apartments-los-angeles-ca-5YTZnY/,"{'latitude': 34.064007, 'longitude': -118.25837}",,"{'type': 'TIME_ON_INFO', 'text': '8 days ago', 'data': {'isFresh': False}}",,,,"Inspire Colton Apartments, 1363 Colton St #803, Los Angeles, CA 90026",1363 Colton St #803,CA,Los Angeles,90026,44znfe7b5qybp,,False,True,False,True,False,684.0,2023-01-31 00:00:00,1.0,1.0,$,False,False,"{'homeInfo': {'zpid': 2077727173, 'streetAddress': '1363 Colton St #803', 'zipcode': '90026', 'city': 'Los Angeles', 'state': 'CA', 'latitude': 34.064007, 'longitude': -118.25837, 'price': 2949.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 684.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 2478, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2949.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 803'}}",False,False,False,False,False,ForRent,"$2,949/mo",For Rent,False,2949.0,,,
2077424150,2077424150,,https://photos.zillowstatic.com/fp/c6470d28e7f7f0f5c2b39e929ff48774-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/b/park-terrace-reseda-ca-5XkKb7/,"{'latitude': 34.18744, 'longitude': -118.536644}",,"{'type': 'TIME_ON_INFO', 'text': '48 days ago', 'data': {'isFresh': False}}",,,,"Park Terrace, 6425 Reseda Blvd APT 236, Reseda, CA 91335",6425 Reseda Blvd APT 236,CA,Reseda,91335,4mcn8kknk73yq,,False,True,False,True,False,875.0,,1.0,2.0,$,False,False,"{'homeInfo': {'zpid': 2077424150, 'streetAddress': '6425 Reseda Blvd APT 236', 'zipcode': '91335', 'city': 'Reseda', 'state': 'CA', 'latitude': 34.18744, 'longitude': -118.536644, 'price': 2950.0, 'bathrooms': 1.0, 'bedrooms': 2.0, 'livingArea': 875.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 2353, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2950.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 236'}}",False,False,False,False,False,ForRent,"$2,950/mo",For Rent,False,2950.0,,,
34.059753_rrc2*-rrc_118.467384,34.059753_rrc2*-rrc_118.467384,1012242105.0,https://photos.zillowstatic.com/fp/ad606dacb99c1c7c3c6ba8d142f2e4bd-p_e.jpg,True,FOR_RENT,Respara,/b/respara-los-angeles-ca-5ZZvt9/,"{'latitude': 34.059753, 'longitude': -118.467384}","[{'price': '$7,100+', 'beds': '1'}, {'price': '$8,100+', 'beds': '2'}, {'price': '$21,900+', 'beds': '3'}]","{'type': 'TIME_ON_INFO', 'text': None}",,Respara,True,"11600 Dunstan Way, Los Angeles, CA",11600 Dunstan Way  # C1,CA,Los Angeles,90049,4exege22s0knn,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
34.052998_rrc2*-rrc_118.43673,34.052998_rrc2*-rrc_118.43673,1055623662.0,https://photos.zillowstatic.com/fp/a4be99254e6e86400ae9a6be3236fbcc-p_e.jpg,True,FOR_RENT,Lumiere at Malcolm,/b/lumiere-at-malcolm-los-angeles-ca-5k7f24/,"{'latitude': 34.052998, 'longitude': -118.43673}","[{'price': '$18,500+', 'beds': '2'}, {'price': '$11,500+', 'beds': '3'}, {'price': '$14,000+', 'beds': '4'}]","{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}",,Lumiere at Malcolm,True,"1644 Malcolm Ave, Los Angeles, CA",1644 Malcolm Ave  # 430,CA,Los Angeles,90024,3p1teew377s5v,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
34.052197_rrc2*-rrc_118.26222,34.052197_rrc2*-rrc_118.26222,2077223369.0,https://photos.zillowstatic.com/fp/24eac7c30bd96a0fde5a4f90aff431d4-p_e.jpg,True,FOR_RENT,TENTEN Downtown: 10 Weeks Free*,/b/tenten-downtown-fully-furnished-new-construction-los-angeles-ca-9ML7Gf/,"{'latitude': 34.052197, 'longitude': -118.26222}","[{'price': '$2,930+', 'beds': '0'}, {'price': '$2,930+', 'beds': '1'}, {'price': '$3,560+', 'beds': '2'}, {'price': '$5,100+', 'beds': '3'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,TENTEN Downtown: 10 Weeks Free*,True,"1027 Wilshire Blvd, Los Angeles, CA",1027 Wilshire Blvd # 5738413db,CA,Los Angeles,90017,2s01ws52v2ndp,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
34.06452_rrc2*-rrc_118.23697,34.06452_rrc2*-rrc_118.23697,2483484811.0,https://photos.zillowstatic.com/fp/3b500e152fd3bf5b28cb0c511866334a-p_e.jpg,True,FOR_RENT,Blossom Plaza,/b/blossom-plaza-los-angeles-ca-BnpHMV/,"{'latitude': 34.06452, 'longitude': -118.23697}","[{'price': '$2,313+', 'beds': '1'}, {'price': '$3,039+', 'beds': '2'}]","{'type': '3D_HOME', 'text': '3D Tour'}","{'type': 'INCOME_RESTRICTED', 'text': 'Income Restricted'}",Blossom Plaza,True,"900 N Broadway, Los Angeles, CA",900 N  Broadway Apt 543,CA,Los Angeles,90012,1n9hpsks9s7wv,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
34.05289_rrc2*-rrc_118.263466,34.05289_rrc2*-rrc_118.263466,1001482119.0,https://photos.zillowstatic.com/fp/ce731e04fb404ef539bde912c9fcf31d-p_e.jpg,True,FOR_RENT,1111 Wilshire,/b/1111-wilshire-los-angeles-ca-5XjSQb/,"{'latitude': 34.05289, 'longitude': -118.263466}","[{'price': '$2,286+', 'beds': '0'}, {'price': '$2,761+', 'beds': '1'}, {'price': '$4,289+', 'beds': '3'}]","{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}",,1111 Wilshire,True,"1111 Wilshire Blvd, Los Angeles, CA",1111 Wilshire Blvd Apt 740,CA,Los Angeles,90017,s6t9dchhctap,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
34.097393_rrc2*-rrc_118.324,34.097393_rrc2*-rrc_118.324,2115556131.0,https://photos.zillowstatic.com/fp/742b0e130f425a3784c0292fe5cdcc31-p_e.jpg,True,FOR_RENT,Hanover Hollywood,/b/hanover-hollywood-los-angeles-ca-9TywZw/,"{'latitude': 34.097393, 'longitude': -118.324}","[{'price': '$2,718+', 'beds': '0'}, {'price': '$2,915+', 'beds': '1'}, {'price': '$3,975+', 'beds': '2'}]","{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}",,Hanover Hollywood,True,"6200 W Sunset Blvd, Los Angeles, CA",6200 W  Sunset Blvd # 543,CA,Los Angeles,90028,4zkhejmncqg3x,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
34.192272_rrc2*-rrc_118.5912,34.192272_rrc2*-rrc_118.5912,2078331135.0,https://photos.zillowstatic.com/fp/98c08c9ca4905c22fed0e65bb4d05d38-p_e.jpg,True,FOR_RENT,Chroma Apartment Homes,/b/chroma-apartment-homes-canoga-park-ca-9MWWd8/,"{'latitude': 34.192272, 'longitude': -118.5912}","[{'price': '$2,465+', 'beds': '0'}, {'price': '$2,700+', 'beds': '1'}, {'price': '$3,685+', 'beds': '2'}]","{'type': 'TIME_ON_INFO', 'text': 'Updated today'}",,Chroma Apartment Homes,True,"6709 Independence Ave, Canoga Park, CA",6709 Independence Ave  # 507,CA,Canoga Park,91303,36d0qyvj5vydb,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
2060403243,2060403243,,https://photos.zillowstatic.com/fp/98c08c9ca4905c22fed0e65bb4d05d38-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/b/chroma-apartment-homes-canoga-park-ca-9MWWd8/,{},,"{'type': 'TIME_ON_INFO', 'text': '4 hours ago', 'data': {'isFresh': True}}",,,,"Chroma Apartment Homes, 6709 Independence Ave #515, Canoga Park, CA 91303",6709 Independence Ave #515,CA,Canoga Park,91303,36d0qyvj5vydb,,False,True,False,True,False,750.0,2023-02-17 00:00:00,1.0,1.0,$,False,False,"{'homeInfo': {'zpid': 2060403243, 'streetAddress': '6709 Independence Ave #515', 'zipcode': '91303', 'city': 'Canoga Park', 'state': 'CA', 'price': 2790.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 750.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2790.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 515'}}",False,False,False,False,False,ForRent,"$2,790/mo",For Rent,False,2790.0,,,
2060413874,2060413874,,https://photos.zillowstatic.com/fp/98c08c9ca4905c22fed0e65bb4d05d38-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/b/chroma-apartment-homes-canoga-park-ca-9MWWd8/,{},,"{'type': 'TIME_ON_INFO', 'text': '4 hours ago', 'data': {'isFresh': True}}",,,,"Chroma Apartment Homes, 6709 Independence Ave #210, Canoga Park, CA 91303",6709 Independence Ave #210,CA,Canoga Park,91303,36d0qyvj5vydb,,False,True,False,True,False,1071.0,2023-02-17 00:00:00,2.0,2.0,$,False,False,"{'homeInfo': {'zpid': 2060413874, 'streetAddress': '6709 Independence Ave #210', 'zipcode': '91303', 'city': 'Canoga Park', 'state': 'CA', 'price': 3700.0, 'bathrooms': 2.0, 'bedrooms': 2.0, 'livingArea': 1071.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 3700.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 210'}}",False,False,False,False,False,ForRent,"$3,700/mo",For Rent,False,3700.0,,,
34.104713_rrc2*-rrc_118.33664,34.104713_rrc2*-rrc_118.33664,2115555846.0,https://photos.zillowstatic.com/fp/37593e84b3fa2056305bf5e7ce80cc56-p_e.jpg,True,FOR_RENT,ZEN Hollywood,/b/zen-hollywood-hollywood-ca-9TywT7/,"{'latitude': 34.104713, 'longitude': -118.33664}","[{'price': '$4,125+', 'beds': '1'}, {'price': '$4,263+', 'beds': '2'}, {'price': '$6,119+', 'beds': '3'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,ZEN Hollywood,True,"1825 N Las Palmas Ave, Los Angeles, CA",1825 N  Las Palmas Ave  # 630,CA,Los Angeles,90028,54y1fbeuk12u,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
34.05341_rrc2*-rrc_118.24987,34.05341_rrc2*-rrc_118.24987,1001471150.0,https://photos.zillowstatic.com/fp/724318ad33b8acf2713554bf1cb5b717-p_e.jpg,True,FOR_RENT,Museum Tower,/b/museum-tower-los-angeles-ca-5XjMrk/,"{'latitude': 34.05341, 'longitude': -118.24987}","[{'price': '$2,807+', 'beds': '1'}, {'price': '$4,065+', 'beds': '2'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,Museum Tower,True,"225 S Olive St, Los Angeles, CA",225 S  Olive St Apt 205,CA,Los Angeles,90012,1dyew86wu1uy8,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
34.06364_rrc2*-rrc_118.41437,34.06364_rrc2*-rrc_118.41437,1008636659.0,https://photos.zillowstatic.com/fp/96428b4ba25ba5a14d6ad71da0f7da29-p_e.jpg,True,FOR_RENT,Ten Thousand,/b/ten-thousand-los-angeles-ca-5YyHFc/,"{'latitude': 34.06364, 'longitude': -118.41437}","[{'price': '$12,200+', 'beds': '2'}]","{'type': 'TIME_ON_INFO', 'text': None}",,Ten Thousand,True,"10000 Santa Monica Blvd, Los Angeles, CA",10000 Santa Monica Blvd # 3502,CA,Los Angeles,90067,5ja9fx39nza6,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
34.078407_rrc2*-rrc_118.37709,34.078407_rrc2*-rrc_118.37709,1049498176.0,https://photos.zillowstatic.com/fp/ff969577f1e61f7612159454defa4e69-p_e.jpg,True,FOR_RENT,Fiona,/b/fiona-west-hollywood-ca-5j4Zn8/,"{'latitude': 34.078407, 'longitude': -118.37709}","[{'price': '$3,610+', 'beds': '1'}]","{'type': 'TIME_ON_INFO', 'text': None}",,Fiona,True,"375 N La Cienega Blvd, Los Angeles, CA",375 N  La Cienega Blvd Unit 323,CA,Los Angeles,90048,2gy9d05xhqysm,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
34.04572_rrc2*-rrc_118.233734,34.04572_rrc2*-rrc_118.233734,2315674679.0,https://photos.zillowstatic.com/fp/45e00d9131342c4f6ec0540ee6640fdb-p_e.jpg,True,FOR_RENT,Aliso Apartments,/b/aliso-apartments-los-angeles-ca-BCgvZw/,"{'latitude': 34.04572, 'longitude': -118.233734}","[{'price': '$2,340+', 'beds': '0'}, {'price': '$2,598+', 'beds': '1'}, {'price': '$4,408+', 'beds': '2'}]","{'type': 'TIME_ON_INFO', 'text': None}",,Aliso Apartments,True,"950 E 3rd St, Los Angeles, CA",950 E  3rd St   # 1504,CA,Los Angeles,90013,41scp7p3n5xtn,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
2084776560,2084776560,,https://photos.zillowstatic.com/fp/45e00d9131342c4f6ec0540ee6640fdb-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/b/aliso-apartments-los-angeles-ca-BCgvZw/,"{'latitude': 34.04578, 'longitude': -118.23334}",,"{'type': 'TIME_ON_INFO', 'text': '11 hours ago', 'data': {'isFresh': True}}",,,,"Aliso Apartments, 950 E 3rd St APT 3306, Los Angeles, CA 90013",950 E 3rd St APT 3306,CA,Los Angeles,90013,41scp7p3n5xtn,,False,True,False,True,False,479.0,,1.0,0.0,$,False,False,"{'homeInfo': {'zpid': 2084776560, 'streetAddress': '950 E 3rd St APT 3306', 'zipcode': '90013', 'city': 'Los Angeles', 'state': 'CA', 'latitude': 34.04578, 'longitude': -118.23334, 'price': 2318.0, 'bathrooms': 1.0, 'bedrooms': 0.0, 'livingArea': 479.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 2385, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2318.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 3306'}}",False,False,False,False,False,ForRent,"$2,318/mo",For Rent,False,2318.0,,,
2112484513,2112484513,,https://photos.zillowstatic.com/fp/dbde6733ff1c95903185c8170588cb74-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/b/7356-corbin-ave-reseda-ca-5XjhSb/,"{'latitude': 34.204567, 'longitude': -118.56178}",,"{'type': 'TIME_ON_INFO', 'text': '100 days ago', 'data': {'isFresh': False}}",,,,"7356 Corbin Ave, 7356 Corbin Ave APT 16, Reseda, CA 91335",7356 Corbin Ave APT 16,CA,Reseda,91335,1p8vrzzb919m9,,False,True,False,True,False,495.0,,1.0,0.0,$,False,False,"{'homeInfo': {'zpid': 2112484513, 'streetAddress': '7356 Corbin Ave APT 16', 'zipcode': '91335', 'city': 'Reseda', 'state': 'CA', 'latitude': 34.204567, 'longitude': -118.56178, 'price': 1895.0, 'datePriceChanged': 1675756800000, 'bathrooms': 1.0, 'bedrooms': 0.0, 'livingArea': 495.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 1894, 'listing_sub_type': {}, 'priceReduction': '$100 (Feb 7)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1895.0, 'priceChange': -100, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 16'}}",False,False,False,False,False,ForRent,"$1,895/mo",For Rent,False,1895.0,,,
33.815407_rrc2*-rrc_118.30038,33.815407_rrc2*-rrc_118.30038,2315791547.0,https://photos.zillowstatic.com/fp/9698e0a7a0679d6f1bb448c3045ba5c3-p_e.jpg,True,FOR_RENT,Seacrest Homes Apartments,/b/seacrest-homes-apartments-torrance-ca-BChvGz/,"{'latitude': 33.815407, 'longitude': -118.30038}","[{'price': '$3,175+', 'beds': '2'}, {'price': '$4,000+', 'beds': '3'}]","{'type': 'TIME_ON_INFO', 'text': 'Updated today'}",,Seacrest Homes Apartments,True,"1311 Sepulveda Blvd, Torrance, CA",1311 Sepulveda Blvd Apt 633,CA,Torrance,90501,2hqpxctgd2f6n,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
34.06615_rrc2*-rrc_118.31122,34.06615_rrc2*-rrc_118.31122,1150208083.0,https://photos.zillowstatic.com/fp/cb2878f6ac91b3c3674a10fa4d15f6ad-p_e.jpg,True,FOR_RENT,La Jolla Courtyard,/b/la-jolla-courtyard-los-angeles-ca-65WbmM/,"{'latitude': 34.06615, 'longitude': -118.31122}","[{'price': '$2,145+', 'beds': '1'}]","{'type': 'TIME_ON_INFO', 'text': None}",,La Jolla Courtyard,True,"430 S Saint Andrews Pl, Los Angeles, CA",430 S  Saint Andrews Pl   # 71528f03b,CA,Los Angeles,90020,207ym7bmrny4c,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
