zpid,id,providerListingId,imgSrc,hasImage,detailUrl,statusType,statusText,countryCurrency,price,unformattedPrice,address,addressStreet,addressCity,addressState,addressZipcode,isUndisclosedAddress,beds,baths,area,latLong,isZillowOwned,variableData,badgeInfo,hdpData,isSaved,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,zestimate,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,hasAdditionalAttributions,isFeaturedListing,availabilityDate,list,relaxed,buildingName,canSaveBuilding,isBuilding,lotId,units,streetViewMetadataURL,streetViewURL
2077581697,2077581697,3jbx2sumu38b9,https://photos.zillowstatic.com/fp/ab80714a9056a513c6459ce364d3f0a3-p_e.jpg,True,https://www.zillow.com/b/konrad-on-the-park-san-francisco-ca-9NKJXS/,FOR_RENT,Apartment for rent,$,"$5,521/mo",5521.0,"Konrad on the Park, 971 Eddy St #305, San Francisco, CA 94109",971 Eddy St #305,San Francisco,CA,94109,False,2.0,1.0,752.0,"{'latitude': 37.782345, 'longitude': -122.42377}",False,"{'type': 'TIME_ON_INFO', 'text': '62 days ago', 'data': {'isFresh': False}}",,"{'homeInfo': {'zpid': 2077581697, 'streetAddress': '971 Eddy St #305', 'zipcode': '94109', 'city': 'San Francisco', 'state': 'CA', 'latitude': 37.782345, 'longitude': -122.42377, 'price': 5521.0, 'datePriceChanged': 1671177600000, 'bathrooms': 1.0, 'bedrooms': 2.0, 'livingArea': 752.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 3499, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 5521.0, 'priceChange': 871, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 305'}}",False,False,False,ForRent,For Rent,,False,False,False,False,False,True,,True,False,,,,,,,
37.78713_rrc2*-rrc_122.41529,37.78713_rrc2*-rrc_122.41529,1tfsqrdqh6u0s,https://photos.zillowstatic.com/fp/7d44549acc7010b64d0ea8871ed748e7-p_e.jpg,True,/b/825-post-san-francisco-ca-5XjSHY/,FOR_RENT,825 Post,,,,"825 Post St, San Francisco, CA",825 Post St   # e91de142b,San Francisco,CA,94109,,,,,"{'latitude': 37.78713, 'longitude': -122.41529}",,"{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}",,,False,,,,,,,False,,,,True,,True,False,825 Post,True,True,1001481774.0,"[{'price': '$1,795+', 'beds': '0'}]",,
2060827852,2060827852,q6m4u2thnfzx,https://photos.zillowstatic.com/fp/2e3912f0350f8177846e1d5c6584fa60-p_e.jpg,True,https://www.zillow.com/b/franklin-street-apartments-san-francisco-ca-9NKG6T/,FOR_RENT,Apartment for rent,$,"$4,995/mo",4995.0,"Franklin Street Apartments, 1800 Franklin St APT 308, San Francisco, CA 94109",1800 Franklin St APT 308,San Francisco,CA,94109,False,2.0,2.0,1462.0,"{'latitude': 37.791378, 'longitude': -122.42398}",False,"{'type': 'TIME_ON_INFO', 'text': '97 days ago', 'data': {'isFresh': False}}",,"{'homeInfo': {'zpid': 2060827852, 'streetAddress': '1800 Franklin St APT 308', 'zipcode': '94109', 'city': 'San Francisco', 'state': 'CA', 'latitude': 37.791378, 'longitude': -122.42398, 'price': 4995.0, 'datePriceChanged': 1675670400000, 'bathrooms': 2.0, 'bedrooms': 2.0, 'livingArea': 1462.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'priceReduction': '$100 (Feb 6)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 4995.0, 'priceChange': -100, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 308'}}",False,False,False,ForRent,For Rent,,False,False,False,False,False,True,2023-02-06 00:00:00,True,False,,,,,,,
37.772366_rrc2*-rrc_122.39705,37.772366_rrc2*-rrc_122.39705,2wkg8e2zgta65,https://photos.zillowstatic.com/fp/20dba35fc3ee59257187986f1a1279ab-p_e.jpg,True,/b/edgewater-san-francisco-ca-5XjVQc/,FOR_RENT,Edgewater,,,,"355 Berry St, San Francisco, CA",355 Berry St   # 523,San Francisco,CA,94158,,,,,"{'latitude': 37.772366, 'longitude': -122.39705}",,"{'type': '3D_HOME', 'text': '3D Tour'}",,,False,,,,,,,True,,,,True,,True,False,Edgewater,True,True,1001486922.0,"[{'price': '$3,026+', 'beds': '1'}, {'price': '$4,398+', 'beds': '2'}]",,
37.720573_rrc2*-rrc_122.475845,37.720573_rrc2*-rrc_122.475845,4n7x9sups7urd,https://photos.zillowstatic.com/fp/c7e99252c7599b86d407f432bfd53b39-p_e.jpg,True,/b/parkmerced-san-francisco-ca-5XjKHx/,FOR_RENT,Parkmerced,,,,"3711 19th Ave, San Francisco, CA",3711 19th Ave  # JO001,San Francisco,CA,94132,,,,,"{'latitude': 37.720573, 'longitude': -122.475845}",,"{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}",,,False,,,,,,,False,,,,True,,True,False,Parkmerced,True,True,1001464986.0,"[{'price': '$2,499+', 'beds': '1'}, {'price': '$2,899+', 'beds': '2'}, {'price': '$4,800+', 'beds': '3'}]",,
37.778404_rrc2*-rrc_122.41432,37.778404_rrc2*-rrc_122.41432,4fgbxxwr0e8d,https://photos.zillowstatic.com/fp/1f453ecf446170d5708b3c6ee83f854d-p_e.jpg,True,/b/33-8th-at-trinity-place-san-francisco-ca-9NJw4S/,FOR_RENT,33 8th at Trinity Place,,,,"33 8th St, San Francisco, CA",33 8th St   Apt 309,San Francisco,CA,94103,,,,,"{'latitude': 37.778404, 'longitude': -122.41432}",,"{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}",,,False,,,,,,,False,,,,True,,True,False,33 8th at Trinity Place,True,True,2082848412.0,"[{'price': '$2,499+', 'beds': '1'}, {'price': '$3,199+', 'beds': '2'}]",,
37.781723_rrc2*-rrc_122.41131,37.781723_rrc2*-rrc_122.41131,4p6tj1qfkax9s,https://photos.zillowstatic.com/fp/2d8fbd35f152ca9b15625b2c58aa273d-p_e.jpg,True,/b/prism-san-francisco-ca-9NJpRh/,FOR_RENT,Prism,,,,"1028 Market St, San Francisco, CA",1028 Market St   # 903,San Francisco,CA,94102,,,,,"{'latitude': 37.781723, 'longitude': -122.41131}",,"{'type': '3D_HOME', 'text': '3D Tour'}",,,False,,,,,,,True,,,,True,,True,False,Prism,True,True,2082834949.0,"[{'price': '$2,631+', 'beds': '0'}, {'price': '$3,275+', 'beds': '1'}, {'price': '$3,718+', 'beds': '2'}]",,
37.774387_rrc2*-rrc_122.39022,37.774387_rrc2*-rrc_122.39022,11uacektppjex,https://photos.zillowstatic.com/fp/0818c3158eddda193bf92a6dbadabc3d-p_e.jpg,True,/b/channel-mission-bay-san-francisco-ca-5XjKrx/,FOR_RENT,Channel Mission Bay,,,,"185 Channel St, San Francisco, CA",185 Channel St   Apt 326,San Francisco,CA,94158,,,,,"{'latitude': 37.774387, 'longitude': -122.39022}",,"{'type': '3D_HOME', 'text': '3D Tour'}",,,False,,,,,,,True,,,,True,,True,False,Channel Mission Bay,False,True,1001466358.0,"[{'price': '$3,199+', 'beds': '0'}, {'price': '$3,699+', 'beds': '1'}, {'price': '$5,288+', 'beds': '2'}]",,
37.78241_rrc2*-rrc_122.41487,37.78241_rrc2*-rrc_122.41487,3wnnvx18047hg,https://photos.zillowstatic.com/fp/f57681e4379274a3a7857b568ea88e51-p_e.jpg,True,/b/tl-residences-brand-new-luxury-studios-san-francisco-ca-9NJqgD/,FOR_RENT,TL Residences | BRAND-NEW LUXURY STUDIOS,,,,"361 Turk St, San Francisco, CA",361 Turk St   # T315,San Francisco,CA,94102,,,,,"{'latitude': 37.78241, 'longitude': -122.41487}",,"{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}",,,False,,,,,,,False,,,,True,,True,False,TL Residences | BRAND-NEW LUXURY STUDIOS,True,True,2082837914.0,"[{'price': '$1,795+', 'beds': '0'}]",,
37.756973_rrc2*-rrc_122.394745,37.756973_rrc2*-rrc_122.394745,410a06ea8avmp,https://photos.zillowstatic.com/fp/f283fe686281cc452ce08942c21f1db5-p_e.jpg,True,/b/the-landing-san-francisco-ca-9NK3gC/,FOR_RENT,The Landing,,,,"1395 22nd St, San Francisco, CA",1395 22nd St   # 670,San Francisco,CA,94107,,,,,"{'latitude': 37.756973, 'longitude': -122.394745}",,"{'type': '3D_HOME', 'text': '3D Tour'}",,,False,,,,,,,True,,,,True,,True,False,The Landing,True,True,2082861923.0,"[{'price': '$3,312+', 'beds': '1'}, {'price': '$4,210+', 'beds': '2'}, {'price': '$5,208+', 'beds': '3'}]",,
37.805683_rrc2*-rrc_122.410675,37.805683_rrc2*-rrc_122.410675,4kefu7w2p48mu,https://photos.zillowstatic.com/fp/5eabb7d62743e251efccf657cf564c59-p_e.jpg,True,/b/2133-stockton-street-apartments-san-francisco-ca-5Xhzkj/,FOR_RENT,2133 Stockton Street Apartments,,,,"2133 Stockton St, San Francisco, CA",2133 Stockton St   Apt A309,San Francisco,CA,94133,,,,,"{'latitude': 37.805683, 'longitude': -122.410675}",,"{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}",,,False,,,,,,,False,,,,True,,True,False,2133 Stockton Street Apartments,True,True,1001427686.0,"[{'price': '$2,399+', 'beds': '1'}]",,
37.772915_rrc2*-rrc_122.419395,37.772915_rrc2*-rrc_122.419395,z4btn7y1kd2z,https://photos.zillowstatic.com/fp/0b066cf4ed3cd2f22522120cbe817dff-p_e.jpg,True,/b/chorus-san-francisco-ca-9NJvt7/,FOR_RENT,Chorus,,,,"30 Otis St, San Francisco, CA",30 Otis St   # 2601,San Francisco,CA,94103,,,,,"{'latitude': 37.772915, 'longitude': -122.419395}",,"{'type': '3D_HOME', 'text': '3D Tour'}",,,False,,,,,,,True,,,,True,,True,False,Chorus,True,True,2082848003.0,"[{'price': '$2,995+', 'beds': '0'}, {'price': '$3,363+', 'beds': '1'}, {'price': '$4,126+', 'beds': '2'}, {'price': '$7,318+', 'beds': '3'}]",,
37.770294_rrc2*-rrc_122.40206,37.770294_rrc2*-rrc_122.40206,56umg858a6shk,https://photos.zillowstatic.com/fp/d04b8f96640430ce57c106242d83bc65-p_e.jpg,True,/b/metro-%40-showplace-square-san-francisco-ca-5Yyppp/,FOR_RENT,Metro @ Showplace Square,,,,"670 King St, San Francisco, CA",670 King St   # 9ef8295d4,San Francisco,CA,94107,,,,,"{'latitude': 37.770294, 'longitude': -122.40206}",,"{'type': 'TIME_ON_INFO', 'text': None}",,,False,,,,,,,False,,,,True,,True,False,Metro @ Showplace Square,True,True,1008700466.0,"[{'price': '$3,250+', 'beds': '1'}, {'price': '$4,500+', 'beds': '2'}]",,
37.78307_rrc2*-rrc_122.42163,37.78307_rrc2*-rrc_122.42163,2r3w9n11ssy93,https://photos.zillowstatic.com/fp/0a3f152838d5000efdb1458c38f7c6bf-p_e.jpg,True,/b/vance-san-francisco-ca-9NKJBx/,FOR_RENT,Vance,,,,"830 Eddy St, San Francisco, CA",830 Eddy St   # 801,San Francisco,CA,94109,,,,,"{'latitude': 37.78307, 'longitude': -122.42163}",,"{'type': 'TIME_ON_INFO', 'text': None}",,,False,,,,,,,False,,,,True,,True,False,Vance,True,True,2082891948.0,"[{'price': '$2,507+', 'beds': '0'}, {'price': '$2,621+', 'beds': '1'}, {'price': '$3,604+', 'beds': '2'}]",,
37.787903_rrc2*-rrc_122.394165,37.787903_rrc2*-rrc_122.394165,3kpbxqfu6t7ee,https://photos.zillowstatic.com/fp/3484d9be07d014d5e69d052a86b806d2-p_e.jpg,True,/b/avery-450-san-francisco-ca-BTfktx/,FOR_RENT,Avery 450,,,,"450 Folsom St, San Francisco, CA",450 Folsom St   # 2403,San Francisco,CA,94105,,,,,"{'latitude': 37.787903, 'longitude': -122.394165}",,"{'type': 'TIME_ON_INFO', 'text': None}","{'type': 'INCOME_RESTRICTED', 'text': 'Income Restricted'}",,False,,,,,,,False,,,,True,,True,False,Avery 450,True,True,2396245772.0,"[{'price': '$3,600+', 'beds': '0'}, {'price': '$4,195+', 'beds': '1'}]",,
37.782104_rrc2*-rrc_122.38952,37.782104_rrc2*-rrc_122.38952,830rmy7sh99h,https://photos.zillowstatic.com/fp/4c0af5568515c38ad0bd75681803a3b6-p_e.jpg,True,/b/south-beach-marina-apartments-san-francisco-ca-5XjQyv/,FOR_RENT,South Beach Marina Apartments,,,,"2 Townsend St, San Francisco, CA",2 Townsend St   # dc0d31680,San Francisco,CA,94107,,,,,"{'latitude': 37.782104, 'longitude': -122.38952}",,"{'type': '3D_HOME', 'text': '3D Tour'}",,,False,,,,,,,True,,,,True,,True,False,South Beach Marina Apartments,True,True,1001478655.0,"[{'price': '$3,450+', 'beds': '1'}, {'price': '$4,550+', 'beds': '2'}]",,
37.7876_rrc2*-rrc_122.39191,37.7876_rrc2*-rrc_122.39191,4c953gzxy9psh,https://photos.zillowstatic.com/fp/333e62d990f625fdb737172f6cfb7f4d-p_e.jpg,True,/b/388-beale-san-francisco-ca-5XjQ4f/,FOR_RENT,388 Beale,,,,"388 Beale St, San Francisco, CA",388 Beale St Apt 1509,San Francisco,CA,94105,,,,,"{'latitude': 37.7876, 'longitude': -122.39191}",,"{'type': '3D_HOME', 'text': '3D Tour'}",,,False,,,,,,,True,,,,True,,True,False,388 Beale,False,True,1001476438.0,"[{'price': '$3,089+', 'beds': '0'}, {'price': '$3,894+', 'beds': '1'}, {'price': '$4,963+', 'beds': '2'}]",,
37.779613_rrc2*-rrc_122.40396,37.779613_rrc2*-rrc_122.40396,ekdqgr7wd68q,https://photos.zillowstatic.com/fp/8500b3a92d2ff465357423a1104ec25f-p_e.jpg,True,/b/923-folsom-san-francisco-ca-5Yy6Np/,FOR_RENT,923 Folsom,,,,"923 Folsom St, San Francisco, CA",923 Folsom St   # 205,San Francisco,CA,94107,,,,,"{'latitude': 37.779613, 'longitude': -122.40396}",,"{'type': '3D_HOME', 'text': '3D Tour'}",,,False,,,,,,,True,,,,True,,True,False,923 Folsom,True,True,1008615402.0,"[{'price': '$2,875+', 'beds': '0'}, {'price': '$2,855+', 'beds': '1'}, {'price': '$3,289+', 'beds': '2'}]",,
37.773933_rrc2*-rrc_122.41797,37.773933_rrc2*-rrc_122.41797,2us1fuykrgfdj,https://photos.zillowstatic.com/fp/d407757bd7a497a4e360717bd7fa4079-p_e.jpg,True,/b/fifteen-fifty-san-francisco-ca-BdnYPc/,FOR_RENT,Fifteen Fifty,,,,"1550 Mission St, San Francisco, CA",1550 Mission St   # 2805,San Francisco,CA,94103,,,,,"{'latitude': 37.773933, 'longitude': -122.41797}",,"{'type': 'TIME_ON_INFO', 'text': None}",,,False,,,,,,,False,,,,True,,True,False,Fifteen Fifty,True,True,2443047273.0,"[{'price': '$3,450+', 'beds': '0'}, {'price': '$4,350+', 'beds': '1'}, {'price': '$5,595+', 'beds': '2'}, {'price': '$7,995+', 'beds': '3'}]",,
37.78676_rrc2*-rrc_122.40198,37.78676_rrc2*-rrc_122.40198,7jznasbv5ttn,https://photos.zillowstatic.com/fp/6fce8fd4fd83e9a38e176806381f3894-p_e.jpg,True,/b/the-paramount-san-francisco-ca-5XjKXG/,FOR_RENT,The Paramount,,,,"680 Mission St, San Francisco, CA",680 Mission St   # 31P,San Francisco,CA,94105,,,,,"{'latitude': 37.78676, 'longitude': -122.40198}",,"{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}",,,False,,,,,,,False,,,,True,,True,False,The Paramount,True,True,1001465589.0,"[{'price': '$3,375+', 'beds': '0'}, {'price': '$3,650+', 'beds': '1'}, {'price': '$5,200+', 'beds': '2'}]",,
37.79054_rrc2*-rrc_122.423096,37.79054_rrc2*-rrc_122.423096,47ej5cgw3r8c,https://photos.zillowstatic.com/fp/409fb151cf06e1f30d9d73efdfa76c3f-p_e.jpg,True,/b/1700-california-st-residential-san-francisco-ca-5Xrn2h/,FOR_RENT,1700 California St Residential,,,,"1700 California St, San Francisco, CA",1700 California St Apt 803,San Francisco,CA,94109,,,,,"{'latitude': 37.79054, 'longitude': -122.423096}",,"{'type': '3D_HOME', 'text': '3D Tour'}",,,False,,,,,,,True,,,,True,,True,False,1700 California St Residential,True,True,1002225454.0,"[{'price': '$3,795+', 'beds': '1'}]",,
37.80313_rrc2*-rrc_122.42012,37.80313_rrc2*-rrc_122.42012,q820pcf1rm22,https://photos.zillowstatic.com/fp/5b39971c5ec0dcc1364aa5f1e3b277bb-p_e.jpg,True,/b/1000-chestnut-street-apartments-san-francisco-ca-5Xj9Fz/,FOR_RENT,1000 Chestnut Street Apartments,,,,"1000 Chestnut St, San Francisco, CA",1000 Chestnut St   Apt 15F,San Francisco,CA,94109,,,,,"{'latitude': 37.80313, 'longitude': -122.42012}",,"{'type': 'TIME_ON_INFO', 'text': None}",,,False,,,,,,,False,,,,True,,True,False,1000 Chestnut Street Apartments,True,True,1001445682.0,"[{'price': '$3,599+', 'beds': '1'}, {'price': '$6,299+', 'beds': '2'}]",,
37.771793_rrc2*-rrc_122.42663,37.771793_rrc2*-rrc_122.42663,sxg6jnp3zyne,https://photos.zillowstatic.com/fp/009208fd9a7d46f3d4d9d3b54c240a76-p_e.jpg,True,/b/alchemy-san-francisco-ca-65fGFR/,FOR_RENT,Alchemy,,,,"200 Buchanan St, San Francisco, CA",200 Buchanan St   # 369,San Francisco,CA,94102,,,,,"{'latitude': 37.771793, 'longitude': -122.42663}",,"{'type': 'TIME_ON_INFO', 'text': None}",,,False,,,,,,,False,,,,True,,True,False,Alchemy,True,True,1150989539.0,"[{'price': '$3,496+', 'beds': '1'}, {'price': '$4,680+', 'beds': '2'}]",,
2100062722,2100062722,sxg6jnp3zyne,https://photos.zillowstatic.com/fp/009208fd9a7d46f3d4d9d3b54c240a76-p_e.jpg,True,https://www.zillow.com/b/alchemy-san-francisco-ca-65fGFR/,FOR_RENT,Apartment for rent,$,"$3,286/mo",3286.0,"Alchemy, 200 Buchanan St #167, San Francisco, CA 94102",200 Buchanan St #167,San Francisco,CA,94102,False,1.0,1.0,650.0,{},False,"{'type': 'TIME_ON_INFO', 'text': '13 hours ago', 'data': {'isFresh': True}}",,"{'homeInfo': {'zpid': 2100062722, 'streetAddress': '200 Buchanan St #167', 'zipcode': '94102', 'city': 'San Francisco', 'state': 'CA', 'price': 3286.0, 'datePriceChanged': 1675929600000, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 650.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 3496, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 3286.0, 'priceChange': 102, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 167'}}",False,False,False,ForRent,For Rent,,False,False,False,False,False,True,2023-03-04 00:00:00,True,False,,,,,,,
37.77832_rrc2*-rrc_122.41281,37.77832_rrc2*-rrc_122.41281,njmhnzau6sau,https://photos.zillowstatic.com/fp/bfb75e29ed1e0d6debc333af0b339c6a-p_e.jpg,True,/b/1188-mission-at-trinity-place-san-francisco-ca-5XjN4q/,FOR_RENT,1188 Mission at Trinity Place,,,,"1188 Mission St, San Francisco, CA",1188 Mission St   Apt 2418,San Francisco,CA,94103,,,,,"{'latitude': 37.77832, 'longitude': -122.41281}",,"{'type': 'TIME_ON_INFO', 'text': None}",,,False,,,,,,,False,,,,True,,True,False,1188 Mission at Trinity Place,True,True,1001471644.0,"[{'price': '$2,484+', 'beds': '0'}, {'price': '$2,529+', 'beds': '1'}]",,
37.777924_rrc2*-rrc_122.41301,37.777924_rrc2*-rrc_122.41301,17um590ukckkp,https://photos.zillowstatic.com/fp/6ff95dd0add427cae15ea4dc5fcc1060-p_e.jpg,True,/b/1190-mission-at-trinity-place-san-francisco-ca-5XjVtb/,FOR_RENT,1190 Mission at Trinity Place,,,,"1190 Mission St, San Francisco, CA",1190 Mission St   Apt 717,San Francisco,CA,94103,,,,,"{'latitude': 37.777924, 'longitude': -122.41301}",,"{'type': 'TIME_ON_INFO', 'text': 'Updated today'}",,,False,,,,,,,False,,,,True,,True,False,1190 Mission at Trinity Place,True,True,1001488048.0,"[{'price': '$1,899+', 'beds': '0'}]",,
37.759743_rrc2*-rrc_122.39017,37.759743_rrc2*-rrc_122.39017,524xammsftdqv,https://photos.zillowstatic.com/fp/dd6ab7eec596cec43dea6631b4bc2990-p_e.jpg,True,/b/950-tennessee-san-francisco-ca-9NK8cp/,FOR_RENT,950 Tennessee,,,,"950 Tennessee St, San Francisco, CA",950 Tennessee St   # 13d99256f,San Francisco,CA,94107,,,,,"{'latitude': 37.759743, 'longitude': -122.39017}",,"{'type': 'TIME_ON_INFO', 'text': None}",,,False,,,,,,,False,,,,True,,True,False,950 Tennessee,True,True,2082873811.0,"[{'price': '$3,165+', 'beds': '0'}, {'price': '$3,990+', 'beds': '1'}, {'price': '$5,115+', 'beds': '2'}, {'price': '$7,424+', 'beds': '3'}]",,
37.774982_rrc2*-rrc_122.40784,37.774982_rrc2*-rrc_122.40784,1mvnmz6pvg98a,https://photos.zillowstatic.com/fp/0a9427c69dec4ed820f7f871a5fb6594-p_e.jpg,True,/b/hanover-soma-west-san-francisco-ca-9NJsx9/,FOR_RENT,Hanover Soma West,,,,"1140 Harrison St, San Francisco, CA",1140 Harrison St   # 655,San Francisco,CA,94103,,,,,"{'latitude': 37.774982, 'longitude': -122.40784}",,"{'type': 'TIME_ON_INFO', 'text': None}",,,False,,,,,,,False,,,,True,,True,False,Hanover Soma West,True,True,2082843350.0,"[{'price': '$2,402+', 'beds': '0'}, {'price': '$2,931+', 'beds': '1'}, {'price': '$3,376+', 'beds': '2'}]",,
37.763012_rrc2*-rrc_122.39948,37.763012_rrc2*-rrc_122.39948,5fv7587g0vay3,https://photos.zillowstatic.com/fp/39ce72748864203a27b62368633a66b4-p_e.jpg,True,/b/mason-on-mariposa-san-francisco-ca-9NK3x3/,FOR_RENT,Mason on Mariposa,,,,"1601 Mariposa St, San Francisco, CA",1601 Mariposa St   # 128,San Francisco,CA,94107,,,,,"{'latitude': 37.763012, 'longitude': -122.39948}",,"{'type': 'TIME_ON_INFO', 'text': None}",,,False,,,,,,,False,,,,True,,True,False,Mason on Mariposa,True,True,2082862552.0,"[{'price': '$3,095+', 'beds': '0'}, {'price': '$4,125+', 'beds': '1'}, {'price': '$5,275+', 'beds': '2'}, {'price': '$6,995+', 'beds': '3'}]",,
37.78705_rrc2*-rrc_122.39218,37.78705_rrc2*-rrc_122.39218,14ah796nnj7y3,https://photos.zillowstatic.com/fp/50cfc6a40f960018e8f2fc553b4cb778-p_e.jpg,True,/b/399-fremont-san-francisco-ca-5Yy6Lv/,FOR_RENT,399 Fremont,,,,"399 Fremont St, San Francisco, CA",399 Fremont St   # 308,San Francisco,CA,94105,,,,,"{'latitude': 37.78705, 'longitude': -122.39218}",,"{'type': '3D_HOME', 'text': '3D Tour'}",,,False,,,,,,,True,,,,True,,True,False,399 Fremont,False,True,1008615309.0,"[{'price': '$2,848+', 'beds': '0'}, {'price': '$4,058+', 'beds': '1'}, {'price': '$4,615+', 'beds': '2'}]",,
37.78556_rrc2*-rrc_122.4194,37.78556_rrc2*-rrc_122.4194,32brayt5f160q,https://photos.zillowstatic.com/fp/3948b2318db1f35e82f83a9ff75f1471-p_e.jpg,True,/b/trinity-towers-apartments-san-francisco-ca-5XjPdR/,FOR_RENT,Trinity Towers Apartments,,,,"888 Ofarrell St, San Francisco, CA",888 Ofarrell St   Apt W1107,San Francisco,CA,94109,,,,,"{'latitude': 37.78556, 'longitude': -122.4194}",,"{'type': 'TIME_ON_INFO', 'text': None}",,,False,,,,,,,False,,,,True,,True,False,Trinity Towers Apartments,True,True,1001475447.0,"[{'price': '$1,799+', 'beds': '0'}, {'price': '$2,299+', 'beds': '1'}]",,
37.778164_rrc2*-rrc_122.40468,37.778164_rrc2*-rrc_122.40468,10m60gwz3wghs,https://photos.zillowstatic.com/fp/51295c850bfd04f1f4cd011bfd9846c0-p_e.jpg,True,/b/345-6th-san-francisco-ca-5Yy4zH/,FOR_RENT,345 6th,,,,"345 6th St, San Francisco, CA",345 6th St   Unit 611,San Francisco,CA,94103,,,,,"{'latitude': 37.778164, 'longitude': -122.40468}",,"{'type': '3D_HOME', 'text': '3D Tour'}",,,False,,,,,,,True,,,,True,,True,False,345 6th,True,True,1008612044.0,"[{'price': '$2,050+', 'beds': '0'}]",,
37.786964_rrc2*-rrc_122.39956,37.786964_rrc2*-rrc_122.39956,1qwc0an7cdp5a,https://photos.zillowstatic.com/fp/c59afa311a967d1039e7a691b7fe6391-p_e.jpg,True,/b/blueground-furnished-apartments-sf-san-francisco-ca-9NJyRx/,FOR_RENT,Blueground Furnished Apartments SF,,,,"149 New Montgomery St, San Francisco, CA",149 New Montgomery St   # cb09385be,San Francisco,CA,94105,,,,,"{'latitude': 37.786964, 'longitude': -122.39956}",,"{'type': 'TIME_ON_INFO', 'text': None}",,,False,,,,,,,False,,,,True,,True,False,Blueground Furnished Apartments SF,True,True,2082854169.0,"[{'price': '$4,500+', 'beds': '0'}, {'price': '$3,490+', 'beds': '1'}, {'price': '$4,060+', 'beds': '2'}]",,
37.769627_rrc2*-rrc_122.40335,37.769627_rrc2*-rrc_122.40335,28vsn9um0ngbn,https://photos.zillowstatic.com/fp/a0679f27e3a491b6d9a6d81f16bc7138-p_e.jpg,True,/b/one-henry-adams-san-francisco-ca-9NJvHk/,FOR_RENT,One Henry Adams,,,,"1 Henry Adams St, San Francisco, CA",1 Henry Adams St   Unit S-324,San Francisco,CA,94103,,,,,"{'latitude': 37.769627, 'longitude': -122.40335}",,"{'type': 'TIME_ON_INFO', 'text': 'Updated today'}",,,False,,,,,,,False,,,,True,,True,False,One Henry Adams,True,True,2082846564.0,"[{'price': '$2,600+', 'beds': '0'}, {'price': '$2,979+', 'beds': '1'}, {'price': '$4,468+', 'beds': '2'}]",,
37.77287_rrc2*-rrc_122.40566,37.77287_rrc2*-rrc_122.40566,2h2hppgsvsc9e,https://photos.zillowstatic.com/fp/aa1a416d070558e930aa86fe2f735fe4-p_e.jpg,True,/b/astella-san-francisco-ca-9NJxqH/,FOR_RENT,Astella,,,,"975 Bryant St, San Francisco, CA",975 Bryant St   # 423,San Francisco,CA,94103,,,,,"{'latitude': 37.77287, 'longitude': -122.40566}",,"{'type': '3D_HOME', 'text': '3D Tour'}",,,False,,,,,,,True,,,,True,,True,False,Astella,True,True,2082852666.0,"[{'price': '$2,406+', 'beds': '0'}, {'price': '$3,386+', 'beds': '1'}, {'price': '$3,473+', 'beds': '2'}, {'price': '$4,597+', 'beds': '3'}]",,
